Timestamp,xAxis,yAxis,zAxis
1715609531.7397077,343,392,315
1715609531.7397077,338,396,327
1715609531.74295,331,396,331
1715609531.7439504,332,396,332
1715609531.7439504,338,393,319
1715609531.7439504,349,391,310
1715609531.7479568,348,390,309
1715609531.7479568,341,394,324
1715609531.7479568,331,398,332
1715609531.7479568,330,397,334
1715609531.7514992,337,394,321
1715609531.7514992,349,390,310
1715609531.7514992,348,390,308
1715609531.7554984,342,394,322
1715609531.7554984,331,397,332
1715609531.7554984,330,397,333
1715609531.7564986,337,393,320
1715609531.759521,348,390,310
1715609531.759521,349,390,309
1715609531.7605321,342,394,322
1715609531.7605321,331,397,332
1715609531.763529,330,397,334
1715609531.764535,337,394,320
1715609531.764535,348,391,310
1715609531.764535,349,391,309
1715609531.7675316,342,394,322
1715609531.7685318,331,397,332
1715609531.7685318,330,397,334
1715609531.772056,336,394,320
1715609531.772056,348,391,310
1715609531.772056,349,390,309
1715609531.7730565,342,394,322
1715609531.7760565,331,397,332
1715609531.7760565,330,397,334
1715609531.7770534,336,393,321
1715609531.7770534,348,390,310
1715609531.7805703,350,391,309
1715609531.7805703,343,394,321
1715609531.7805703,332,397,331
1715609531.784575,330,397,334
1715609531.784575,336,394,322
1715609531.784575,348,391,311
1715609531.784575,349,390,309
1715609531.7885902,343,394,322
1715609531.7885902,332,397,332
1715609531.7885902,330,397,334
1715609531.7885902,336,394,322
1715609531.7920966,348,391,311
1715609531.7930965,349,390,308
1715609531.7930965,343,394,321
1715609531.7961009,333,397,332
1715609531.7971013,330,397,335
1715609531.7971013,336,394,322
1715609531.7971013,347,390,310
1715609531.8006217,349,390,308
1715609531.8006217,343,394,320
1715609531.8006217,333,397,331
1715609531.8016217,329,397,334
1715609531.8046556,336,394,322
1715609531.8046556,347,391,311
1715609531.8056557,349,390,308
1715609531.8056557,343,393,319
1715609531.8086555,332,397,331
1715609531.8096566,330,397,334
1715609531.8096566,335,394,322
1715609531.8133936,346,391,311
1715609531.8133936,349,390,308
1715609531.8133936,343,393,319
1715609531.8133936,333,397,331
1715609531.8173864,329,397,334
1715609531.8173864,335,394,323
1715609531.8173864,346,390,311
1715609531.8173864,350,390,308
1715609531.8214567,344,394,319
1715609531.8214567,333,397,331
1715609531.8214567,330,397,334
1715609531.8253353,335,394,323
1715609531.8253353,346,391,311
1715609531.8253353,349,391,309
1715609531.8253353,343,393,318
1715609531.8296683,333,397,330
1715609531.8296683,329,397,334
1715609531.8296683,335,394,324
1715609531.8296683,345,391,313
1715609531.8338373,349,391,309
1715609531.8338373,344,393,319
1715609531.8338373,334,397,331
1715609531.8338373,330,397,334
1715609531.8379126,335,394,325
1715609531.8379126,346,391,312
1715609531.8379126,350,390,309
1715609531.8415458,344,393,318
1715609531.8415458,334,397,331
1715609531.8425434,329,396,334
1715609531.8425434,334,394,325
1715609531.8463233,345,391,312
1715609531.8463233,349,390,309
1715609531.8463233,345,394,318
1715609531.8463233,334,397,331
1715609531.8502393,329,397,334
1715609531.8502393,334,394,324
1715609531.851235,345,391,312
1715609531.8544326,350,391,308
1715609531.85545,345,393,316
1715609531.85545,334,396,330
1715609531.85545,329,397,334
1715609531.8586502,334,394,325
1715609531.8586502,344,391,312
1715609531.8586502,350,391,308
1715609531.8586502,345,392,316
1715609531.8625302,335,397,330
1715609531.8625302,329,397,333
1715609531.8625302,334,395,325
1715609531.8668005,344,391,312
1715609531.8668005,350,391,309
1715609531.8668005,346,393,316
1715609531.8668005,335,397,330
1715609531.8706763,330,397,333
1715609531.8706763,334,395,326
1715609531.8706763,344,391,312
1715609531.8706763,350,390,308
1715609531.8750026,345,392,315
1715609531.8750026,336,396,329
1715609531.8750026,330,397,333
1715609531.8750026,333,395,326
1715609531.8790464,344,391,313
1715609531.8795362,351,390,309
1715609531.8795362,345,392,314
1715609531.8829317,336,396,329
1715609531.8829317,330,397,334
1715609531.8829317,333,395,327
1715609531.8829317,343,392,313
1715609531.886767,350,390,308
1715609531.886767,345,392,314
1715609531.886767,336,396,329
1715609531.8877642,329,397,333
1715609531.8911164,332,395,328
1715609531.8911164,343,392,314
1715609531.8911164,350,390,309
1715609531.8942666,346,392,315
1715609531.895775,337,396,330
1715609531.895775,329,396,333
1715609531.895775,332,394,328
1715609531.90019,343,391,314
1715609531.9007878,350,391,309
1715609531.9013445,346,392,313
1715609531.9013445,337,396,329
1715609531.9036562,330,397,334
1715609531.904049,332,395,328
1715609531.9044466,343,392,314
1715609531.9075565,350,391,309
1715609531.9079242,347,392,314
1715609531.9079242,338,397,329
1715609531.908433,329,397,333
1715609531.911773,332,395,329
1715609531.9119897,342,392,315
1715609531.9119897,350,390,309
1715609531.9125507,346,392,313
1715609531.9153376,338,396,328
1715609531.9162652,329,397,333
1715609531.9165823,332,395,328
1715609531.9165823,342,392,314
1715609531.919761,350,390,309
1715609531.919761,346,392,313
1715609531.9207692,338,396,328
1715609531.9237683,330,397,333
1715609531.9237683,332,396,329
1715609531.9237683,341,392,315
1715609531.924768,350,391,310
1715609531.9277685,346,392,312
1715609531.9277685,338,396,329
1715609531.9287689,330,397,333
1715609531.9287689,331,396,329
1715609531.9322834,341,392,315
1715609531.9322834,349,391,309
1715609531.9332812,346,391,312
1715609531.9362867,339,396,328
1715609531.9362867,330,396,333
1715609531.9362867,331,396,330
1715609531.9362867,341,392,316
1715609531.9406507,349,391,309
1715609531.9406507,347,391,312
1715609531.9406507,339,396,327
1715609531.9406507,330,397,332
1715609531.9436471,331,396,330
1715609531.944646,340,392,316
1715609531.944646,350,391,309
1715609531.944646,347,391,311
1715609531.9486792,339,396,327
1715609531.9486792,330,397,332
1715609531.9486792,331,396,331
1715609531.9519877,340,393,317
1715609531.9519877,350,391,309
1715609531.9529877,347,391,311
1715609531.9529877,339,395,326
1715609531.956525,330,396,332
1715609531.956525,331,396,331
1715609531.956525,341,393,317
1715609531.956525,350,390,310
1715609531.9611158,348,391,311
1715609531.9611158,340,395,326
1715609531.9611158,330,397,332
1715609531.9641283,331,396,332
1715609531.9651592,339,393,317
1715609531.9651592,349,390,310
1715609531.9651592,348,391,311
1715609531.9681563,340,395,326
1715609531.9681563,330,397,332
1715609531.9681563,331,397,332
1715609531.9696956,339,393,318
1715609531.972734,349,391,311
1715609531.972734,348,391,310
1715609531.972734,340,395,325
1715609531.9767377,330,397,332
1715609531.9767377,331,396,332
1715609531.9777172,339,393,318
1715609531.9777172,349,390,310
1715609531.98121,348,391,310
1715609531.98121,340,395,324
1715609531.98121,330,397,332
1715609531.98121,330,397,332
1715609531.9852126,339,394,318
1715609531.9852126,349,390,310
1715609531.9852126,348,391,310
1715609531.9852126,341,395,324
1715609531.9898129,330,397,332
1715609531.9898129,330,397,333
1715609531.9898129,338,393,319
1715609531.99379,349,390,310
1715609531.99379,348,390,310
1715609531.99379,341,394,324
1715609531.99379,330,396,333
1715609531.9977825,330,396,332
1715609531.9977825,338,393,320
1715609531.9977825,349,390,310
1715609531.9977825,349,390,309
1715609532.001341,341,394,323
1715609532.001341,331,397,331
1715609532.0023398,330,397,332
1715609532.0054436,338,394,320
1715609532.0054436,348,390,310
1715609532.0054436,348,390,309
1715609532.0064356,342,394,322
1715609532.0101511,331,397,331
1715609532.0101511,330,397,333
1715609532.0101511,338,394,320
1715609532.0101511,348,391,310
1715609532.0140138,349,390,308
1715609532.0140138,342,394,322
1715609532.0140138,331,397,331
1715609532.01802,330,397,333
1715609532.01802,337,394,321
1715609532.01802,348,391,310
1715609532.01802,349,390,309
1715609532.0215745,342,394,321
1715609532.0225682,331,397,332
1715609532.0225682,330,397,333
1715609532.0225682,336,394,321
1715609532.0265787,348,391,311
1715609532.0265787,349,390,309
1715609532.0265787,343,394,320
1715609532.0265787,332,397,331
1715609532.0301645,329,397,333
1715609532.0301645,336,394,320
1715609532.0311692,347,391,310
1715609532.0342555,349,390,309
1715609532.0342555,343,394,320
1715609532.0342555,332,397,331
1715609532.0352643,330,397,333
1715609532.0382674,336,394,321
1715609532.0382674,347,390,310
1715609532.0382674,350,391,309
1715609532.0382674,343,394,320
1715609532.042795,332,397,331
1715609532.042795,329,397,334
1715609532.042795,336,394,322
1715609532.0469599,347,391,311
1715609532.0469599,349,390,308
1715609532.047464,343,393,320
1715609532.047464,333,397,331
1715609532.051046,329,397,334
1715609532.051046,335,394,322
1715609532.051046,347,390,312
1715609532.051921,349,390,309
1715609532.054968,344,394,320
1715609532.054968,333,397,331
1715609532.054968,330,397,334
1715609532.054968,335,394,322
1715609532.0579677,347,391,311
1715609532.0594745,349,390,310
1715609532.0594745,343,393,319
1715609532.0625186,333,397,331
1715609532.0634882,330,397,334
1715609532.0634882,335,394,323
1715609532.0634882,347,392,312
1715609532.0674803,349,390,309
1715609532.0674803,344,393,319
1715609532.0681355,333,397,331
1715609532.0681355,329,397,334
1715609532.0711632,335,394,323
1715609532.0711632,346,391,312
1715609532.0711632,349,390,309
1715609532.075208,344,393,318
1715609532.075208,333,397,330
1715609532.075208,330,397,334
1715609532.075208,335,394,324
1715609532.0798283,346,391,312
1715609532.0798283,350,390,309
1715609532.0798283,344,394,318
1715609532.0798283,334,396,331
1715609532.0837219,329,397,334
1715609532.0837219,334,394,324
1715609532.0837219,345,391,312
1715609532.0877528,350,390,309
1715609532.0877528,345,393,318
1715609532.0877528,335,397,330
1715609532.0877528,329,397,333
1715609532.0912988,334,394,324
1715609532.0912988,345,391,311
1715609532.0923302,350,390,308
1715609532.0923302,344,393,317
1715609532.0953288,334,397,330
1715609532.0962985,329,397,334
1715609532.0962985,334,394,325
1715609532.0962985,345,391,312
1715609532.1003554,350,390,308
1715609532.1003554,345,393,316
1715609532.1003554,335,397,331
1715609532.104424,329,397,334
1715609532.104424,333,395,325
1715609532.104424,344,391,312
1715609532.104424,350,390,308
1715609532.108516,345,393,316
1715609532.1089587,335,397,330
1715609532.1089587,329,397,333
1715609532.1089587,333,395,326
1715609532.1126788,346,391,311
1715609532.1126788,349,391,311
1715609532.1126788,338,394,323
1715609532.1166615,334,396,327
1715609532.1166615,338,393,322
1715609532.1166615,342,393,319
1715609532.1166615,341,393,319
1715609532.1196566,339,394,320
1715609532.1208608,339,395,321
1715609532.1208608,339,394,323
1715609532.1208608,338,393,319
1715609532.1238592,341,394,320
1715609532.1248589,339,394,320
1715609532.1248589,340,394,320
1715609532.128879,339,394,322
1715609532.128879,339,394,321
1715609532.1298876,340,394,320
1715609532.1298876,340,394,321
1715609532.1330507,340,394,320
1715609532.1330507,340,394,321
1715609532.1330507,339,394,321
1715609532.1330507,339,394,321
1715609532.1371343,339,393,321
1715609532.1371343,340,393,320
1715609532.1371343,341,394,321
1715609532.1371343,340,394,321
1715609532.140713,340,394,321
1715609532.140713,340,394,321
1715609532.140713,339,394,321
1715609532.1447449,339,394,321
1715609532.1457138,340,394,320
1715609532.1457138,339,394,320
1715609532.1457138,339,394,321
1715609532.148714,339,394,320
1715609532.148714,340,394,320
1715609532.149714,339,394,321
1715609532.149714,339,394,320
1715609532.1532311,339,394,321
1715609532.1532311,339,394,321
1715609532.1532311,340,394,321
1715609532.1567461,339,394,321
1715609532.1567461,339,394,321
1715609532.1577458,339,394,321
1715609532.1577458,340,394,321
1715609532.1612687,340,394,321
1715609532.1612687,340,394,321
1715609532.1622672,339,394,320
1715609532.1622672,339,394,320
1715609532.1652765,339,394,320
1715609532.1652765,339,394,320
1715609532.1662772,339,394,320
1715609532.168277,339,394,321
1715609532.1697867,339,394,321
1715609532.1697867,339,394,320
1715609532.1697867,339,394,321
1715609532.1737971,340,394,320
1715609532.1737971,340,394,321
1715609532.1737971,339,394,320
1715609532.1737971,339,394,320
1715609532.1778245,340,393,321
1715609532.1778245,340,393,321
1715609532.1778245,340,393,321
1715609532.1787953,339,394,321
1715609532.1813242,339,394,320
1715609532.182324,340,394,321
1715609532.182324,339,394,321
1715609532.185324,339,394,320
1715609532.1863234,339,394,321
1715609532.1863234,339,394,320
1715609532.1863234,339,394,320
1715609532.1898298,339,393,320
1715609532.1898298,339,394,320
1715609532.1898298,340,394,320
1715609532.1908364,339,393,320
1715609532.1938372,339,393,320
1715609532.1938372,339,394,321
1715609532.1948357,339,394,320
1715609532.1978357,340,393,320
1715609532.1978357,339,393,320
1715609532.1988354,339,393,320
1715609532.1988354,339,394,320
1715609532.2023587,339,394,320
1715609532.2023587,340,394,321
1715609532.2023587,339,394,321
1715609532.2023587,339,394,320
1715609532.2065096,339,394,320
1715609532.2065096,339,394,320
1715609532.207512,339,394,320
1715609532.207512,339,394,320
1715609532.2105417,339,394,321
1715609532.2105417,339,394,321
1715609532.2115462,339,394,321
1715609532.2145402,340,394,321
1715609532.2145402,340,394,320
1715609532.2145402,340,394,320
1715609532.2155406,340,394,320
1715609532.2185404,339,394,320
1715609532.2185404,339,394,320
1715609532.2185404,339,394,320
1715609532.2195399,339,394,320
1715609532.2230575,340,394,320
1715609532.2230575,339,394,320
1715609532.2230575,339,394,320
1715609532.227054,339,394,320
1715609532.227054,339,394,320
1715609532.227054,339,394,320
1715609532.227054,339,394,320
1715609532.2305746,339,394,320
1715609532.2305746,339,394,320
1715609532.2315722,340,394,320
1715609532.2315722,339,394,320
1715609532.23457,340,394,321
1715609532.23557,340,394,321
1715609532.23557,340,394,320
1715609532.2385721,339,394,320
1715609532.2395759,340,394,321
1715609532.2395759,339,394,320
1715609532.240085,339,394,320
1715609532.2430918,340,394,320
1715609532.2430918,339,394,320
1715609532.2430918,339,394,320
1715609532.2440908,339,394,320
1715609532.2470906,339,394,321
1715609532.2470906,340,394,321
1715609532.2480912,340,394,320
1715609532.2480912,339,394,320
1715609532.251617,340,394,320
1715609532.251617,339,394,320
1715609532.251617,339,393,320
1715609532.2556129,339,394,320
1715609532.2556129,339,393,321
1715609532.2556129,339,393,321
1715609532.2556129,339,393,320
1715609532.2596142,339,393,320
1715609532.2596142,340,394,321
1715609532.2596142,339,394,321
1715609532.2596142,339,394,320
1715609532.2638853,339,394,320
1715609532.2638853,339,394,320
1715609532.2638853,339,394,320
1715609532.2678852,339,394,320
1715609532.2678852,339,394,320
1715609532.2678852,339,394,321
1715609532.2678852,339,394,321
1715609532.2719178,340,394,321
1715609532.2719178,339,394,321
1715609532.2719178,339,394,321
1715609532.2729208,339,394,321
1715609532.2759173,339,394,320
1715609532.2759173,340,394,321
1715609532.2759173,340,394,321
1715609532.2799177,340,393,321
1715609532.2799177,339,394,320
1715609532.2799177,339,394,321
1715609532.2809436,339,394,320
1715609532.2839458,339,395,322
1715609532.2839458,340,394,321
1715609532.284943,339,394,320
1715609532.284943,340,394,320
1715609532.2879453,340,394,320
1715609532.2879453,340,394,321
1715609532.2879453,340,394,321
1715609532.2879453,339,394,321
1715609532.2924576,339,394,321
1715609532.2924576,340,394,321
1715609532.2924576,339,393,321
1715609532.2964587,340,393,320
1715609532.2964587,339,394,320
1715609532.2964587,339,394,320
1715609532.2964587,339,394,321
1715609532.3009431,339,394,321
1715609532.3009431,340,394,321
1715609532.3009431,339,395,320
1715609532.3009431,339,394,320
1715609532.3044577,339,394,320
1715609532.3044577,339,394,320
1715609532.3054564,339,394,320
1715609532.3089645,339,394,320
1715609532.3089645,339,394,320
1715609532.3094788,339,394,320
1715609532.3094788,340,394,320
1715609532.3131254,339,394,320
1715609532.3134875,339,394,321
1715609532.3134875,340,394,320
1715609532.3134875,341,393,318
1715609532.3172257,340,393,321
1715609532.3172257,338,393,321
1715609532.3172257,338,395,323
1715609532.3172257,340,395,323
1715609532.3213162,341,393,319
1715609532.3213162,341,392,318
1715609532.3213162,341,394,319
1715609532.3256376,337,394,321
1715609532.3256376,338,396,324
1715609532.3256376,338,395,322
1715609532.3256376,341,394,320
1715609532.3296497,342,393,318
1715609532.3296497,339,394,320
1715609532.330161,338,395,322
1715609532.330161,339,394,320
1715609532.333176,340,393,321
1715609532.334172,340,393,320
1715609532.334172,340,393,320
1715609532.3371718,339,394,321
1715609532.3371718,339,394,321
1715609532.3381758,339,393,320
1715609532.3381758,339,393,321
1715609532.341716,340,394,320
1715609532.341716,339,394,320
1715609532.341716,339,394,321
1715609532.3427114,339,393,321
1715609532.3457234,339,394,321
1715609532.3457234,340,394,321
1715609532.3457234,340,394,321
1715609532.3499773,339,394,321
1715609532.3499773,339,394,321
1715609532.3499773,339,394,321
1715609532.3499773,339,394,321
1715609532.3532593,340,394,321
1715609532.3532593,340,394,321
1715609532.3547661,340,394,321
1715609532.3547661,340,393,321
1715609532.3578377,339,393,321
1715609532.3578377,340,393,321
1715609532.3587885,339,394,320
1715609532.3587885,339,394,320
1715609532.3628166,339,394,321
1715609532.3628166,339,394,321
1715609532.3628166,340,394,320
1715609532.366845,339,394,320
1715609532.366845,339,394,320
1715609532.366845,339,394,320
1715609532.366845,339,394,320
1715609532.3709326,339,394,321
1715609532.3709326,339,394,321
1715609532.3718767,339,394,321
1715609532.3718767,340,394,321
1715609532.3748877,340,394,321
1715609532.3748877,340,393,320
1715609532.3748877,340,394,320
1715609532.3783529,339,394,320
1715609532.3783529,339,394,320
1715609532.3783529,340,394,320
1715609532.3783529,339,394,321
1715609532.3829825,340,394,321
1715609532.3829825,339,393,321
1715609532.3829825,339,394,321
1715609532.3829825,339,394,321
1715609532.3874385,339,394,320
1715609532.3874385,340,394,321
1715609532.3874385,339,394,321
1715609532.3911302,339,394,321
1715609532.3911302,340,394,321
1715609532.3911302,339,394,321
1715609532.3911302,339,394,321
1715609532.3953345,340,395,321
1715609532.3953345,339,394,320
1715609532.3953345,339,394,320
1715609532.3953345,339,394,321
1715609532.3983676,339,394,321
1715609532.3998847,340,394,321
1715609532.3998847,340,394,321
1715609532.4004142,339,394,321
1715609532.4035902,340,394,321
1715609532.4035902,340,394,321
1715609532.4035902,340,394,321
1715609532.407411,339,394,320
1715609532.407411,339,394,320
1715609532.407411,339,394,321
1715609532.407411,340,394,320
1715609532.4109359,339,393,320
1715609532.4109359,339,394,321
1715609532.4119446,340,395,321
1715609532.4119446,339,393,320
1715609532.4159577,339,394,321
1715609532.4159577,339,394,321
1715609532.4159577,339,394,321
1715609532.4200952,339,394,321
1715609532.4200952,339,394,321
1715609532.420951,339,394,321
1715609532.420951,339,393,321
1715609532.4229581,339,394,321
1715609532.4239457,339,394,320
1715609532.4239457,339,394,321
1715609532.4239457,339,394,321
1715609532.4279497,339,395,321
1715609532.4279497,339,394,320
1715609532.4279497,339,394,320
1715609532.4279497,339,394,320
1715609532.432222,339,394,320
1715609532.432222,339,394,321
1715609532.432222,340,393,321
1715609532.4363394,340,394,320
1715609532.437257,340,394,320
1715609532.437257,340,393,320
1715609532.437257,340,393,320
1715609532.440812,340,394,320
1715609532.440812,340,394,320
1715609532.440812,340,394,320
1715609532.441826,340,394,321
1715609532.4448426,339,394,320
1715609532.4448426,340,394,320
1715609532.4448426,339,393,320
1715609532.448224,339,393,320
1715609532.448224,340,394,321
1715609532.448224,339,394,320
1715609532.448224,340,394,320
1715609532.4529867,339,394,321
1715609532.4529867,339,394,320
1715609532.4529867,339,394,320
1715609532.4529867,339,393,320
1715609532.4559586,339,393,320
1715609532.4569583,339,393,320
1715609532.4569583,340,393,320
1715609532.4604611,339,393,320
1715609532.4604611,340,394,320
1715609532.4604611,340,394,321
1715609532.4604611,340,394,320
1715609532.4644713,339,394,320
1715609532.4644713,340,394,321
1715609532.4644713,339,394,320
1715609532.4644713,339,394,320
1715609532.4684923,340,394,321
1715609532.4684923,339,393,321
1715609532.4694736,340,394,320
1715609532.4694736,340,394,320
1715609532.4729943,339,394,320
1715609532.4729943,339,394,320
1715609532.4729943,340,394,320
1715609532.4769843,339,394,320
1715609532.4769843,339,393,321
1715609532.4769843,340,393,320
1715609532.4769843,339,393,321
1715609532.4805155,339,394,321
1715609532.4814932,340,393,320
1715609532.4814932,339,394,320
1715609532.4814932,339,394,320
1715609532.4854383,339,394,320
1715609532.4854383,340,394,320
1715609532.486038,339,394,320
1715609532.489668,339,394,320
1715609532.489668,339,394,321
1715609532.489668,339,394,321
1715609532.4905462,339,394,321
1715609532.4937165,339,394,320
1715609532.4937165,339,394,320
1715609532.4937165,339,394,321
1715609532.4937165,339,394,321
1715609532.4972794,340,394,321
1715609532.498252,339,394,321
1715609532.498252,339,394,321
1715609532.5015862,339,394,320
1715609532.5015862,339,394,320
1715609532.5015862,339,394,321
1715609532.5015862,339,394,321
1715609532.5056689,339,394,321
1715609532.5056689,339,394,321
1715609532.5062633,340,394,321
1715609532.5062633,339,394,320
1715609532.5097153,339,394,321
1715609532.5097153,340,394,320
1715609532.5097153,340,393,320
1715609532.5097153,339,393,320
1715609532.5137236,340,394,321
1715609532.5137236,339,394,320
1715609532.5137236,340,393,321
1715609532.5177212,339,393,320
1715609532.5177212,339,393,320
1715609532.5177212,340,394,320
1715609532.5177212,340,394,321
1715609532.5213475,339,394,320
1715609532.522315,339,394,321
1715609532.522315,339,394,320
1715609532.522315,339,394,320
1715609532.5263233,339,393,320
1715609532.5263233,339,394,320
1715609532.5263233,339,394,320
1715609532.530517,339,394,320
1715609532.530517,339,394,320
1715609532.5315294,339,394,320
1715609532.5315294,339,394,320
1715609532.5345967,340,394,321
1715609532.5345967,340,394,321
1715609532.5345967,339,394,321
1715609532.5345967,340,394,321
1715609532.5379624,339,394,322
1715609532.5389721,339,394,321
1715609532.5389721,340,394,321
1715609532.5395272,339,394,321
1715609532.5427268,340,394,320
1715609532.5427268,340,394,320
1715609532.5427268,339,394,320
1715609532.546511,340,394,320
1715609532.546511,339,394,321
1715609532.546511,339,394,321
1715609532.5474815,339,394,320
1715609532.5508676,339,394,321
1715609532.5508676,340,394,320
1715609532.5508676,341,394,320
1715609532.5508676,339,394,320
1715609532.5548823,339,394,320
1715609532.5548823,339,394,320
1715609532.5554204,339,394,320
1715609532.5584564,340,394,320
1715609532.5584564,339,394,320
1715609532.5584564,340,394,321
1715609532.5584564,340,394,321
1715609532.5629714,339,394,321
1715609532.5629714,339,394,321
1715609532.5639822,339,394,321
1715609532.5639822,340,394,321
1715609532.5669706,340,394,321
1715609532.5669706,339,394,321
1715609532.5669706,340,394,321
1715609532.5710807,339,394,321
1715609532.5710807,339,394,321
1715609532.5710807,339,394,321
1715609532.5710807,339,394,320
1715609532.5750797,339,394,320
1715609532.5750797,340,394,320
1715609532.5750797,340,393,320
1715609532.5760803,340,393,321
1715609532.5795953,340,394,321
1715609532.5795953,340,394,320
1715609532.5795953,340,394,320
1715609532.5806046,339,394,320
1715609532.5836022,339,394,320
1715609532.5836022,339,394,320
1715609532.5836022,339,394,320
1715609532.5876038,339,394,320
1715609532.5876038,340,394,320
1715609532.5876038,339,394,321
1715609532.5876038,339,394,321
1715609532.5911174,339,394,321
1715609532.5921226,339,394,321
1715609532.5921226,339,394,321
1715609532.5921226,340,394,321
1715609532.5951197,339,394,321
1715609532.5961187,340,394,321
1715609532.5961187,339,393,321
1715609532.5996265,339,394,321
1715609532.5996265,340,393,321
1715609532.5996265,340,394,321
1715609532.6006353,340,394,321
1715609532.6037676,339,394,321
1715609532.6037676,339,394,320
1715609532.6037676,339,394,320
1715609532.604821,339,394,320
1715609532.6078203,339,395,321
1715609532.6078203,339,394,320
1715609532.6088202,339,394,320
1715609532.612331,340,394,321
1715609532.612331,339,394,321
1715609532.612331,339,393,320
1715609532.612331,341,393,320
1715609532.6163363,338,393,322
1715609532.6163363,338,394,321
1715609532.6163363,341,394,321
1715609532.6173368,340,392,320
1715609532.6198425,342,392,317
1715609532.6208494,340,393,321
1715609532.6208494,335,395,324
1715609532.6218529,338,396,322
1715609532.624863,342,394,320
1715609532.624863,343,391,317
1715609532.624863,342,392,318
1715609532.6278615,338,394,322
1715609532.628861,335,396,327
1715609532.628861,338,395,323
1715609532.628861,340,393,321
1715609532.631999,344,392,316
1715609532.6329987,345,391,314
1715609532.6329987,338,395,323
1715609532.6329987,334,396,329
1715609532.636999,334,395,326
1715609532.636999,340,393,319
1715609532.6379979,347,391,314
1715609532.6405106,345,392,313
1715609532.6405106,340,395,322
1715609532.641511,333,397,329
1715609532.641511,332,396,329
1715609532.6445172,337,395,324
1715609532.6445172,344,391,312
1715609532.6455183,348,390,310
1715609532.6455183,345,393,315
1715609532.6480274,335,397,328
1715609532.6480274,330,397,334
1715609532.6495316,332,395,328
1715609532.6495316,342,391,314
1715609532.6535418,349,390,309
1715609532.6535418,347,391,312
1715609532.6535418,337,397,330
1715609532.656538,330,397,334
1715609532.6575384,331,395,330
1715609532.6575384,342,392,316
1715609532.6575384,349,390,309
1715609532.660602,347,391,312
1715609532.6616006,338,397,328
1715609532.6616006,330,397,334
1715609532.6616006,331,396,330
1715609532.6655996,341,392,316
1715609532.6655996,349,390,309
1715609532.6655996,347,392,312
1715609532.6695998,338,396,328
1715609532.6695998,329,397,333
1715609532.6701045,331,396,330
1715609532.6701045,341,392,316
1715609532.673123,350,391,310
1715609532.6741116,347,391,311
1715609532.6741116,339,396,327
1715609532.6741116,330,397,333
1715609532.677112,331,396,330
1715609532.6781108,341,392,316
1715609532.6781108,350,390,309
1715609532.681626,347,391,311
1715609532.681626,339,396,327
1715609532.681626,329,397,332
1715609532.681626,331,396,331
1715609532.6856244,340,393,316
1715609532.6856244,350,390,309
1715609532.6856244,347,391,311
1715609532.686624,339,396,327
1715609532.6901312,329,397,333
1715609532.6901312,331,396,331
1715609532.6901312,340,392,316
1715609532.6901312,350,390,309
1715609532.694137,347,391,310
1715609532.694137,339,396,327
1715609532.694137,330,397,332
1715609532.6981375,331,396,332
1715609532.6981375,340,392,317
1715609532.6981375,350,390,310
1715609532.6981375,347,391,311
1715609532.7016506,340,397,327
1715609532.7026675,330,397,333
1715609532.7026675,330,396,332
1715609532.7026675,339,393,318
1715609532.7061646,349,390,310
1715609532.7061646,348,391,311
1715609532.7061646,340,396,326
1715609532.710186,330,397,332
1715609532.710186,331,396,332
1715609532.710186,339,393,317
1715609532.7111936,349,390,310
1715609532.7141924,348,391,310
1715609532.7141924,340,396,326
1715609532.7141924,331,397,332
1715609532.715192,331,396,332
1715609532.718197,340,393,318
1715609532.718197,349,390,310
1715609532.718197,348,391,310
1715609532.722869,340,396,325
1715609532.722869,330,397,332
1715609532.722869,330,396,332
1715609532.722869,339,393,318
1715609532.7269664,349,390,310
1715609532.7269664,348,391,310
1715609532.7269664,340,396,325
1715609532.7269664,330,397,332
1715609532.730603,330,396,332
1715609532.730603,338,393,319
1715609532.7315931,349,390,310
1715609532.7315931,348,390,310
1715609532.7346287,341,396,325
1715609532.7346287,330,397,332
1715609532.7356248,330,396,333
1715609532.738591,338,393,319
1715609532.738591,349,390,310
1715609532.7396224,348,390,309
1715609532.7396224,341,395,324
1715609532.743396,331,397,332
1715609532.743396,330,396,333
1715609532.743396,337,393,319
1715609532.743396,348,390,310
1715609532.747521,348,390,309
1715609532.747521,342,395,323
1715609532.747521,331,397,332
1715609532.7507946,330,396,333
1715609532.7518067,338,393,320
1715609532.7518067,349,391,310
1715609532.7518067,349,391,309
1715609532.755902,341,395,323
1715609532.755902,331,397,332
1715609532.755902,330,396,334
1715609532.755902,337,393,320
1715609532.7598977,348,390,311
1715609532.7598977,348,390,309
1715609532.7598977,341,395,323
1715609532.7598977,332,398,332
1715609532.7640986,329,397,334
1715609532.7640986,337,393,320
1715609532.7640986,348,390,310
1715609532.768202,348,390,309
1715609532.768202,342,395,322
1715609532.768202,331,397,331
1715609532.768202,330,396,335
1715609532.772263,337,393,320
1715609532.772263,348,390,310
1715609532.772263,350,390,309
1715609532.772263,342,395,322
1715609532.7763758,332,397,331
1715609532.7763758,330,396,334
1715609532.7763758,336,393,321
1715609532.7801628,348,390,311
1715609532.7801628,349,390,309
1715609532.7801628,342,395,321
1715609532.7801628,332,397,331
1715609532.7842984,330,396,334
1715609532.7842984,336,393,320
1715609532.7842984,348,391,310
